LluviaDiariaSantaFe,LluviaDiariaBuenosAires,LluviaDiariaCordoba,CotizacionDolar,PrecioPromedioDiarioSojaUSD,SuperficieSembradaSojaSantaFe,SuperficieSembradaSojaBuenosAires,SuperficieSembradaSojaCordoba,SuperficieCosechadaSojaSantaFe,SuperficieCosechadaSojaBuenosAires,SuperficieCosechadaSojaCordoba,ProduccionSojaSantaFe,ProduccionSojaBuenosAires,ProduccionSojaCordoba,RendimientoSojaSantaFe,RendimientoSojaBuenosAires,RendimientoSojaCordoba,PromedioIncendiosMensualesSantaFe,PromedioIncendiosMensualesBuenosAires,PromedioIncendioMensualesCordoba,VariacionSojaDiaAnterior,VariacionSojaTresDia,VariacionSojaSieteDias,LluviaAcumuladaSieteDiasSantaFe,LluviaDiariaAcumuladaSieteDiasBuenosAires,LluviaDiariaAcumuladaSieteDiasCordoba,LluviaDiariaAcumuladaSieteDiasSantaFe,LluviaDiariaAcumuladaSieteDiasBuenosAires,LluviaDiariaAcumuladaSieteDiasCordoba,LluviaDiariaAcumuladaTreintaDiasSantaFe,LluviaDiariaAcumuladaTreintaDiasBuenosAires,LluviaDiariaAcumuladaTreintaDiasCordoba,LluviaDiariaAcumuladaCuarentaCincoDiasSantaFe,LluviaDiariaAcumuladaCuarentaCincoDiasBuenosAires,LluviaDiariaAcumuladaCuarentaCincoDiasCordoba,LluviaDiariaAcumuladaSesentaDiasSantaFe,LluviaDiariaAcumuladaSesentaDiasBuenosAires,LluviaDiariaAcumuladaSesentaDiasCordoba,PrecioPromedioTreintaDiasSoja,PrecioPromedioSesentaDiasSoja,PrecioPromedioNoventaDiasSoja,PrecioRealDiaSiguiente,
0,0,0,3.41,256.0117,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0344,0.0399,0.0615,13.8,1.2,0,13.8,1.2,0,27.6,53,0,99.2,148.5,0,105.6,193.1,0,224.5429,220.3353,222.5412,263.2163,7.2046
0,1,0,3.41,234.6041,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,-0.0836,-0.0556,-0.0392,2.7,1.5,0,2.7,1.5,0,29.5,54.5,0,35.6,66,0,104,194.6,0,229.5352,221.5969,223.4975,251.4619,16.8578
0,0,0,3.41,242.7565,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0347,-0.0133,-0.0059,2.7,1.5,0,2.7,1.5,0,29.5,54.5,0,34,59,0,104,184.6,0,229.852,222.0786,223.806,262.3906,19.6341
0,0,0,3.41,255.1319,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0509,0.0436,0.0411,1.9,1.5,0,1.9,1.5,0,29.5,54.5,0,34,59,0,102,184.6,0,231.9511,222.8171,224.3182,262.5,7.3681
0,0,0,3.42,260.2339,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0199,0.0658,0.0547,1.9,1.5,0,1.9,1.5,0,29.5,54.5,0,34,59,0,102,184.6,0,234.411,223.9314,225.1291,267.4418,7.2079
0,0,0,3.42,263.2163,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0114,0.0415,0.0601,2.7,16.5,0,2.7,16.5,0,30.3,69.5,0,34.8,74,0,102.8,199.6,0,240.7495,225.1811,226.0292,261.6279,1.5884
0,0,0,3.42,251.4619,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,-0.0446,-0.031,0.0004,0.8,15,0,0.8,15,0,30.3,62.5,0,34.8,74,0,102.8,199.6,0,242.2472,226.4489,226.9589,255.8139,4.352
0,0,0,3.43,262.3906,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0434,0.0158,0.0415,0.8,15,0,0.8,15,0,23.2,53.5,0,34.8,74,0,102.8,199.6,0,242.8232,227.2558,227.5565,261.7391,0.6515
0,0,0,3.44,262.5,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0004,0.0134,0.0382,0.8,15,0,0.8,15,0,23.2,44.5,0,34.8,74,0,102.8,199.6,0,245.7639,228.3538,228.4344,260.5797,1.9203
0,0,0,3.44,267.4418,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0188,0.0334,0.0413,0.8,15,0,0.8,15,0,21.3,44.5,0,34.8,70.5,0,102.8,165.6,0,248.5271,229.3885,229.2455,263.7681,3.6737
0,0,12,3.44,261.6279,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,-0.0217,-0.0094,0.0049,1.8,39,0,1.8,39,0,23.1,82.5,0,32.1,108.5,0,75.2,181,0,249.6397,230.9012,230.115,256.2318,5.3961
2.1,0,11.5,3.44,255.8139,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,-0.0222,-0.0304,-0.0208,1.8,51,0,1.8,51,0,23.1,94.5,0,32.1,120.5,0,75.2,140,0,250.3057,232.3488,230.8479,251.3005,4.5134
0,0,0,3.45,261.7391,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0231,0.0004,0.0042,3.9,62.5,0,3.9,62.5,0,22.4,106,0,34.2,132,0,40.3,143.5,0,250.5956,233.7308,231.3253,255.0724,6.6667
0,0,0,3.45,260.5797,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,-0.0044,0.0032,0.0005,3.9,62.5,0,3.9,62.5,0,22.4,106,0,34.2,132,0,38.7,136.5,0,252.016,234.5545,232.0165,263.7681,3.1884
0,0,0,3.45,263.7681,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0122,0.0169,0.0077,3.9,62.5,0,3.9,62.5,0,22.4,103.5,0,34.2,132,0,38.7,136.5,0,253.3847,235.2981,232.8506,268.1159,4.3478
0,0,31,3.45,256.2318,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,-0.0285,-0.0221,-0.0217,14.1,23.5,0,14.1,23.5,0,19.4,79,0,46.2,132,0,50.7,136.5,0,254.8019,238.8603,233.7334,269.5942,13.3624
42.1,0,0,3.46,251.3005,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,-0.0192,-0.0341,-0.0372,14.1,42.5,0,14.1,42.5,0,19.4,110,0,46.2,163,0,50.7,167.5,0,254.8734,239.3712,234.0848,271.8023,20.5018
0,0,21,3.45,255.0724,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.015,-0.0078,-0.0141,54.1,31,0,54.1,31,0,61.5,110,0,88.3,156,0,92.8,167.5,0,254.7032,239.712,234.4674,275.3913,20.3189
67.2,10.5,10,3.45,263.7681,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.034,0.0376,0.0232,54.1,52,0,54.1,52,0,61.5,131,0,81.2,168,0,92.8,188.5,0,255.259,240.1387,235.1095,267.2463,3.4782
0,0,0,3.45,268.1159,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0164,0.0444,0.0355,121.3,62,0,121.3,62,0,128.7,141,0,148.4,169,0,160,198.5,0,255.9495,240.7773,235.8748,257.5144,10.6015
0,0,10,3.45,269.5942,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0055,0.0277,0.0375,109.9,62,0,109.9,62,0,128.5,141,0,147.1,168,0,156.1,194,0,257.7765,243.4169,236.5757,254.3352,15.259
1.7,0,34,3.44,271.8023,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0081,0.0173,0.0409,109.9,41,0,109.9,41,0,128.5,151,0,147.1,178,0,156.1,204,0,258.3674,245.0121,237.2782,242.7745,29.0278
0,0,0,3.45,275.3913,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0132,0.0205,0.05,69.5,75,0,69.5,75,0,130.2,185,0,148.8,212,0,157.8,238,0,259.0071,246.7272,238.3121,236.3112,39.0801
0,0,0,3.45,267.2463,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,-0.0295,-0.0184,0.0084,69.5,54,0,69.5,54,0,128.3,183.5,0,146,212,0,157.8,238,0,259.7519,247.5019,239.0846,231.232,36.0143
0,0,0,3.46,257.5144,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,-0.0364,-0.0514,-0.0365,2.3,44,0,2.3,44,0,128.3,183.5,0,146,212,0,157.8,238,0,261.2356,248.0215,239.6593,213.6752,43.8392
0,6,0,3.46,254.3352,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,-0.0123,-0.0464,-0.0496,1.7,44,0,1.7,44,0,128.3,183.5,0,144,186.2,0,157.8,238,0,262.3288,251.2149,240.0164,211.6477,42.6875
0,0,0,3.46,242.7745,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,-0.0454,-0.0651,-0.0882,1.7,34,0,1.7,34,0,128.3,168.5,0,131,185,0,157.8,238,0,261.9481,252.345,240.6232,210.2272,32.5473
0,0,0,3.47,236.3112,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,-0.0266,-0.0605,-0.1003,0,0,0,0,0,0,127.5,168.5,0,131,185,0,157.8,238,0,261.0766,253.1716,240.6654,211.6147,24.6965
0,0,0,3.49,231.232,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,-0.0214,-0.0541,-0.1034,0,0,0,0,0,0,127.5,168.5,0,131,185,0,157.8,231,0,259.8536,252.7159,240.5817,208.2865,22.9455
0,0,0,3.51,213.6752,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,-0.0759,-0.0975,-0.1524,15.7,54,0,15.7,54,0,142.6,183.5,0,145.9,239,0,164.5,266,0,258.1167,254.1137,240.4053,210.084,3.5912
0,0,0,3.52,211.6477,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,-0.0094,-0.0679,-0.13,15.7,54,0,15.7,54,0,141.4,183.5,0,145.9,239,0,164.5,266,0,255.8947,253.0207,240.3327,216.4804,4.8327
0,0,0,3.52,210.2272,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,-0.0067,-0.0394,-0.1067,15.7,54,0,15.7,54,0,141.4,171.5,0,145.9,239,0,164.5,266,0,253.3956,251.932,240.291,212.2905,2.0633
0,0,0,3.53,211.6147,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0066,-0.0011,-0.0743,15.7,54,0,15.7,54,0,139.3,160,0,144,237.5,0,161.7,266,0,251.1163,250.8626,240.2914,217.2701,5.6554
32.3,0,0,3.56,208.2865,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,-0.0157,-0.0136,-0.0638,0.3,0,0,0.3,0,0,139.6,160,0,144.3,237.5,0,162,260.5,0,247.103,250.6824,240.4427,222.2222,13.9357
62.9,30,34,3.57,210.084,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0086,0.0001,-0.0344,32.6,0,0,32.6,0,0,171.9,160,0,176.6,237.5,0,192.3,240.2,0,245.06,249.5953,240.498,222.2222,12.1382
91.1,0,0,3.58,216.4804,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0304,0.0308,0.0124,95.5,34,0,95.5,34,0,222.8,194,0,239.5,256.5,0,242.2,273,0,243.3112,248.9092,240.5399,222.2222,5.7418
0,0,0,3.58,212.2905,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,-0.0193,0.0031,0.0027,186.6,34,0,186.6,34,0,313.9,163,0,329.8,256.5,0,333.3,273,0,241.3237,248.0985,240.0943,221.6066,9.3161
0,8,10,3.59,217.2701,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0234,0.0202,0.0271,186.6,34,0,186.6,34,0,271.8,163,0,329.8,256.5,0,333.3,273,0,239.3732,247.2251,239.5888,221.6066,4.3365
0,0,0,3.6,222.2222,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0227,0.0319,0.0466,186.3,44,0,186.3,44,0,204.6,142,0,329.8,266.5,0,332.5,283,0,234.3209,246.6415,239.1903,225,2.7778
1.8,0,0,3.6,222.2222,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0,0.0228,0.0382,154,44,0,154,44,0,204.6,142,0,329.8,266.5,0,332.5,283,0,233.6842,245.994,239.482,224.3767,2.1545
0,0,0,3.6,222.2222,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0,0.0074,0.0309,92.9,10,0,92.9,10,0,205.8,142,0,331,227.5,0,334.3,283,0,233.1111,245.1276,239.7362,225.1381,2.9159
0,1.5,0,3.61,221.6066,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,-0.0027,-0.0027,0.0186,1.8,10,0,1.8,10,0,205.8,132,0,329.8,227.5,0,334.3,283,0,230.7425,244.5549,239.9158,235.457,13.8504
0,0,0,3.61,221.6066,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0,-0.0018,0.011,1.8,10,0,1.8,10,0,204.1,98,0,329.8,215.5,0,334.3,283,0,228.2327,243.9952,240.122,235.0828,13.4762
0,0,0,3.6,225,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0153,0.0143,0.023,1.8,0.2,0,1.8,0.2,0,204.1,98.2,0,327.7,204.2,0,332.4,281.7,0,221.4505,243.7012,240.3441,224.4565,0.5435
0,0,0,3.61,224.3767,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,-0.0027,0.0073,0.0119,1.8,0.2,0,1.8,0.2,0,204.1,98.2,0,327.7,204.2,0,332.4,281.7,0,221.6373,242.9479,240.5088,232.0652,7.6885
0,0,0,3.62,225.1381,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0033,0.0066,0.0107,0,0.2,0,0,0.2,0,204.1,98.2,0,327.7,204.2,0,332.4,281.7,0,221.7742,242.0515,240.7004,236.2397,11.1016
0,0,0,3.61,235.457,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0458,0.0472,0.055,0,0.2,0,0,0.2,0,204.1,98.2,0,315.7,204.2,0,332.4,266.7,0,220.3144,241.639,240.9055,246.0273,10.5703
0,0,0,3.62,235.0828,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,-0.0015,0.0296,0.0445,0,0.2,0,0,0.2,0,204.1,98.2,0,315.7,173.2,0,331.6,266.7,0,219.9485,241.4918,241.3062,247.6584,12.5756
0,0,27,3.68,224.4565,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,-0.0452,-0.032,-0.0107,2.8,0,0,2.8,0,0,192.9,99.2,0,208.6,153.2,0,332.2,259.2,0,221.2897,236.9013,242.2195,249.8622,25.4057
5.1,0,0.8,3.68,232.0652,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0338,0.0017,0.0209,0,27,0,0,27,0,192.9,126.2,0,208.6,180.2,0,332.2,286.2,0,221.4876,235.8692,242.0321,251.3736,19.3084
0,0,0,3.67,236.2397,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0179,0.0247,0.0325,5.1,27.8,0,5.1,27.8,0,197.7,127,0,213.7,181,0,337.3,287,0,222.1098,234.9635,241.8509,254.1483,17.9086
1.2,0,21,3.65,246.0273,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0414,0.0654,0.0678,5.1,30.8,0,5.1,30.8,0,102.5,96,0,213.7,184,0,325.3,290,0,224.6085,234.9989,241.8399,260.8516,14.8243
0,0,0,3.63,247.6584,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0066,0.04,0.0606,25.4,51.8,0,25.4,51.8,0,31.7,107,0,234,205,0,303.5,259,0,228.123,233.6289,241.8877,261.7032,14.0448
0,0,0,3.63,249.8622,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0088,0.0269,0.0555,25.4,24.8,0,25.4,24.8,0,31.7,107,0,232,201.5,0,236.3,249,0,229.4254,233.1551,241.8584,265.934,16.0718
0,0,0.5,3.64,251.3736,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.006,0.0142,0.0527,20.3,24,0,20.3,24,0,31.7,107,0,229.3,151.5,0,236.3,249,0,230.7027,232.6182,242.0048,266.456,15.0824
0,0,0,3.64,254.1483,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.011,0.018,0.0541,0,1.4,0,0,1.4,0,29.9,108.4,0,218.3,152.4,0,234,206.4,0,236.0614,229.4877,241.8175,257.5342,3.3859
0,0,0,3.64,260.8516,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0263,0.0359,0.0632,0,1.4,0,0,1.4,0,29.9,108.2,0,218.3,152.4,0,234,206.4,0,237.4527,229.0784,242.1795,264.1095,3.2579
0,0,0,3.64,261.7032,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0032,0.0244,0.0491,0,1.4,0,0,1.4,0,29.9,108.2,0,218.3,152.4,0,234,206.4,0,239.1241,229.1827,242.5146,262.295,0.5918
0,0,0,3.64,265.934,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0161,0.0271,0.0507,0,0.9,0,0,0.9,0,29.9,108.2,0,218,152.4,0,234,206.4,0,241.7457,230.1681,242.6362,263.9344,1.9996
0,0,0,3.64,266.456,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0019,0.0137,0.0411,0,0,0,0,0,0,29.9,108.2,0,185.7,152.4,0,234,206.4,0,244.7141,231.2201,242.7418,260.9562,5.4998
0,0,0,3.65,257.5342,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,-0.0334,-0.027,-0.0041,0,0.6,0,0,0.6,0,29.9,108.8,0,31.7,119,0,234,207,0,249.7313,231.0787,242.8018,254.0983,3.4359
0.7,0,0,3.65,264.1095,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0255,0.003,0.0169,0,0.6,0,0,0.6,0,29.9,108.8,0,31.7,109,0,234,207,0,250.3315,231.9006,242.9142,250,14.1095
0,0,0,3.66,262.295,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,-0.0068,-0.0015,0.0029,0.7,0.6,0,0.7,0.6,0,28.9,53.8,0,32.4,109,0,232.7,203.5,0,251.3156,232.8766,242.9461,255.9782,6.3168
0,0,0,3.66,263.9344,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0062,0.01,0.0047,0.7,0.6,0,0.7,0.6,0,26.1,53.8,0,32.4,109,0,230,153.5,0,252.0476,233.7419,242.9423,262.0163,1.9181
0,0,0,3.66,260.9562,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,-0.0112,-0.0094,-0.0082,0.7,0.6,0,0.7,0.6,0,26.1,53.8,0,32.4,109,0,219,153,0,252.7905,234.6045,242.8773,273.3879,12.4317
0,0,0,3.66,254.0983,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,-0.0262,-0.0316,-0.0339,0.7,0,0,0.7,0,0,26.1,53.8,0,30.6,109,0,219,153,0,253.2709,236.6703,242.8649,273.7704,19.6721
0,0,0,3.68,250,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,-0.0161,-0.0372,-0.0433,0.7,0,0,0.7,0,0,26.1,53.8,0,30.6,109,0,219,153,0,253.3168,237.9607,242.8331,270.9809,20.9809
0,0,0,3.68,255.9782,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0239,0.0037,-0.0116,0,0,0,0,0,0,26.1,53.8,0,30.6,108.8,0,219,153,0,253.1422,239.0896,242.6157,269.5652,13.587
0,0,0,3.67,262.0163,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0235,0.0341,0.0125,0,0,0,0,0,0,26.1,26.8,0,30.6,108.8,0,219,153,0,254.8013,239.5722,242.5305,269.2934,7.2771
0,4,0,3.66,273.3879,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0434,0.0679,0.0577,0,0,0,0,0,0,19.8,2,0,30.6,108.8,0,32.4,119,0,258.1711,242.7937,242.239,266.3043,7.0836
0,0,0,3.66,273.7704,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0013,0.0378,0.0527,0,0,0,0,0,0,0.7,2,0,30.6,108.8,0,32.4,119,0,259.0165,244.6451,242.6557,269.0217,4.7487
0,0,0,3.67,270.9809,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,-0.0101,0.0046,0.0364,0,0,0,0,0,0,0.7,2,0,30.6,108.8,0,32.4,109,0,259.0165,245.5006,242.4169,271.0027,0.0218
0,0,0,3.68,269.5652,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,-0.0052,-0.0115,0.0253,0,0,0,0,0,0,0.7,2,0,28.9,53.8,0,32.4,109,0,260.3122,246.2727,242.5556,271.0027,1.4375
0,0,0,3.68,269.2934,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,-0.001,-0.0079,0.0158,0,0,0,0,0,0,0.7,2,0,26.1,53.8,0,32.4,109,0,261.4068,246.9578,242.5835,269.1056,0.1878
0,3.5,0,3.68,266.3043,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,-0.011,-0.0134,-0.0057,0,0,0,0,0,0,0.7,0.6,0,26.1,53.8,0,30.6,109,0,262.4023,249.9747,242.5777,271.4092,5.1049
7,9.5,0.8,3.68,269.0217,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0102,0.0023,-0.0011,0,0,0,0,0,0,0.7,0.6,0,26.1,53.8,0,30.6,109,0,262.6077,251.3715,242.472,274.6341,5.6124
6.8,0,2.5,3.69,271.0027,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0073,0.0104,0.0024,7,0.8,0,7,0.8,0,7.7,1.4,0,33.1,54.6,0,37.6,109.8,0,262.9284,252.8533,242.3495,275.6097,4.607
0,0,0,3.69,271.0027,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0,0.0082,0.0037,13.8,3.3,0,13.8,3.3,0,14.5,3.9,0,39.9,57.1,0,44.4,112.1,0,263.7711,253.4032,242.4217,277.9729,6.9702
0,0,0,3.69,269.1056,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,-0.007,-0.0045,-0.0018,13.8,3.3,0,13.8,3.3,0,14.5,3.9,0,39.9,30.1,0,44.4,112.1,0,264.2787,253.9209,242.6811,278.3783,9.2727
0,0,0,3.69,271.4092,3440.863,6002.978,5196.748,3354.963,5973.177,5128.458,6152.648,7299.836,6539.395,1731.242,18395.842,2026.136,64,248,19,0.0085,0.0038,0.0077,13.8,3.3,0,13.8,3.3,0,14.5,3.9,0,34.8,26.3,0,44.4,112.1,0,264.477,257.1219,242.9652,278.3783,6.9691
